Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-02-21,74.31,73.46,78.97,81.13,82.87,97.57,147.11,174.79,149.99,109.29,93.19,80.71,78.87,84.24,109.44,142.43,131.87,160.64,130.29,120.94,109.09,116.45,116.58,107.16,110.47,115.99
2025-02-22,93.1,88.78,89.56,90.96,89.79,89.13,99.11,100.9,83.5,63.63,47.98,32.89,20.61,46.76,68.07,83.05,108.33,104.89,100,104,101.77,99.25,87.4,81.87,82.31,71.98
2025-02-23,87.57,80.15,82.32,79.91,82.36,83.18,99.57,108.74,113.06,100.42,84.17,84.72,83.18,103.46,116.35,109.17,131.95,159.43,161.57,180.29,185.05,152.48,126.21,114.35,112.9,118.98
2025-02-24,87.8,84.53,69.62,65.28,78.9,105.15,189.11,240.09,199.95,147.72,135.19,110.6,102.3,112.53,101.05,131.49,150.87,168.44,144.97,136.52,118.06,104.37,106.77,103.69,124.79,136.8
2025-02-25,87.25,90.92,90.63,91.3,95.73,102.78,131.97,146.17,171.73,154.5,141.29,127.51,125.73,127.29,136.1,150.32,158.71,185.01,209.81,166.55,145.33,137.72,126.69,114.38,133.98,154.55
2025-02-26,123.65,120.87,117.71,116.92,117.45,116.87,144.57,179.14,178.18,160.03,127.33,127.75,120.39,120.31,126.18,134.85,150.45,157.2,167.87,160.35,144.43,115.76,120.96,112.1,135.89,144.24
2025-02-27,117.17,113.96,107.81,110.02,120.47,119.29,140.99,165.19,158.25,142.35,130.07,108.67,118.33,124.41,127.33,149.73,181.14,192.37,173.96,163.11,163.77,138.96,123.32,114.88,137.73,147.48
2025-02-28,114.5,110.54,109.38,108.63,112.26,112.65,136.38,164.38,162.76,146.12,128.3,116.53,109.62,108.85,111.64,125.66,136.22,164.59,160.17,158.38,136.84,129.23,126.09,118.58,129.51,135.74
2025-03-01,128.34,120.48,117.15,112.42,109.94,114.68,120.75,136.23,139.12,138.28,125.81,119.98,120.5,130.07,128.13,121.52,123.28,138.06,150.14,143.42,134.17,127.42,123.61,119.92,126.81,131.53
2025-03-02,123.55,105.44,98.31,90.9,91.06,90.25,89.43,97.97,101.7,89,68.3,49,27.5,9.92,24.29,59.37,93.63,122.67,140.25,143.02,128.65,114.66,119.91,109.7,91.19,77.39
