Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-02-21,39.08,23.21,19.84,19.86,19.85,54.77,64.25,92.83,141.53,108.95,92.72,77.59,73.86,71.68,71.8,74.95,75,79.41,74.51,62.14,56,52.22,49.51,48.63,64.34,83.68
2025-02-22,40.25,34.52,7.87,13.32,13.29,16.96,31.23,50.24,52.86,55.1,51.95,32.86,28.84,50.65,55.04,54.78,56.51,59.57,59.18,58.65,57.67,55.79,57.24,54.19,43.69,51.33
2025-02-23,53.37,53.55,53.34,53.33,53.39,53.57,53.99,54.04,58.83,60.6,59.67,58.78,51.37,50.93,51,58.27,60.66,65.37,65.17,63.56,60.46,52.62,50.33,47.8,56,58.68
2025-02-24,9.99,14.47,9.02,1.49,1.81,3.82,32.98,48.96,53.06,51.43,50.51,45,41.93,40.07,40.1,42.73,50.08,57.06,57.04,53.65,49.9,34,16.3,4.99,33.77,48.56
2025-02-25,0.77,0.45,0.63,3.46,26.82,48.67,59.75,62.6,64.04,63.15,64.72,62.55,60.56,60.31,61.65,62.95,63.73,68.78,68.56,65.44,60.85,55.27,52.14,50.68,49.52,63.87
2025-02-26,39.93,37.75,36.9,36.2,36.36,43.34,51.02,70.46,89.87,80.46,65.05,65.21,63.96,61.52,61.9,60.88,68.73,91.22,97.9,72.63,64.05,62.62,59.67,57.05,61.45,73.28
2025-02-27,48.78,48.35,46.85,45.61,48.13,50.82,60.09,119.78,129.19,117.14,110.64,98.4,96.22,71.48,74.74,69.23,72.52,127.88,141.93,94.54,66.27,61.98,53.58,49.99,79.34,100.33
2025-02-28,47.48,45.82,45.78,45.69,45.57,47.98,54.09,120.83,161.84,144.5,123.06,73.93,71.33,60.25,61.99,60.95,54.9,101.12,136.33,64.2,56.65,53.41,49.96,45.94,73.9,92.87
2025-03-01,46.88,43.09,42.93,42.56,42.32,44.1,46.89,51.28,66.64,67.17,47.83,37.64,38.98,33.48,37.43,34.7,40.04,43.47,43.22,38,36.03,17.88,4.85,3.72,39.63,44.05
2025-03-02,12.25,6.65,4.08,1.34,1.52,1.56,3.47,3.89,3.5,2.1,1.49,1.03,-0.11,-0.07,0.43,1.91,2.95,5,11.39,5.04,4.57,3.57,3.08,2.06,3.45,2.89
2025-03-03,2.69,2.41,1.97,1.26,1.3,2.79,3.47,35.74,40.59,24.56,4.61,4.04,2.42,1.67,2.17,2.08,3.43,39.37,41.2,29.88,3.43,0.97,-0.14,-0.93,10.46,16.34
2025-03-04,-0.56,-0.73,-0.81,-0.76,-0.61,0.94,2.55,6.69,15.23,5.93,3.87,3.65,3.65,3.85,5.48,12.09,17.29,27.46,27.35,20.41,6.51,4.77,3.41,1.19,7.04,12.19
2025-03-05,-1,-1.25,-1.43,-1.55,-1.41,-1.09,0.78,3.03,3.57,2.62,0.4,-0.62,-0.66,-0.73,0.09,1.19,6.27,36.74,36.92,25.07,3.78,3.82,3.19,2.24,5,9.24
2025-03-06,2.92,1.83,1.15,1.04,1.36,2.98,48.63,60.35,59.32,39.34,5.45,2.7,0.22,0.1,3.53,9.68,48.55,47.38,47.29,46.95,46.49,41.58,35.55,29.77,24.34,25.88
2025-03-07,21.44,23.23,26.92,25.82,24.68,28.32,31.95,45.99,47.8,46.22,39.26,28.42,12.9,8.01,26.7,38.77,40.54,45.69,48.3,45.39,44.31,40.09,39.52,36.35,34.03,35.67
2025-03-08,-0.83,-1.02,-1.03,-1.05,-0.99,1.19,35.11,41.92,42.74,41.73,18.08,2.13,-0.22,-0.02,2.85,47.04,48.72,50.7,79.45,52.76,50.07,48.79,46.81,43.64,27.02,32.16
2025-03-09,42.85,41.06,40.19,38.32,38.2,37.97,38.7,37.52,32.96,23.96,20.92,4.04,1.5,4.02,10.91,27.68,43.97,66.68,131.9,124.02,63.31,44.92,39.87,38.55,41.42,41.05
2025-03-10,35.89,35.76,36.16,36.19,38.02,40.51,158.53,171.17,138.33,102.72,88.35,77.15,74,75.14,81.6,94.96,124.24,147.08,173.34,150.01,107.67,83.31,44.66,31.14,89.41,110.58
2025-03-11,38.03,35.71,34.72,33.06,34.8,52.73,136.61,152.14,144.1,128.13,102.01,97.37,96.88,98.5,102.13,112.53,130.74,169.23,202.14,169.27,145.37,129.93,118.91,104.22,107.05,129.42
2025-03-12,66.93,74.56,81.67,87.37,96.89,107.61,150.82,166.97,153.2,127.06,104.84,102.68,100.96,103.27,104.94,123.25,147.41,168.08,209.37,184.91,145.8,136.14,117.4,107.24,123.72,135.83
2025-03-13,105.44,99.37,93.58,91.52,92.94,103.2,132.59,161.11,162.24,159.19,128.18,113.47,114.01,112.03,111.43,113.21,125.07,146.79,168.18,170.6,147.63,135.66,107.04,85.49,124.17,135.37
2025-03-14,115.47,104.19,100.99,97.23,98.8,112.33,148.18,161.92,160.39,133.49,110.75,104.03,85.16,84.63,67.8,82.94,122.91,151.65,158.76,148.49,123.05,109.97,111.29,102.36,116.53,117.58
2025-03-15,56.87,57.64,51.75,47.75,47.15,47.38,47.85,30.88,28.05,27.7,27.8,27.93,27.68,27.53,27.58,28.29,28.74,29.09,29.78,29.43,29.06,28.7,27.95,27.4,35,28.3
2025-03-16,26.47,25.92,25.63,25.21,25.17,26.7,27.46,28.01,27.84,26.2,21.95,2.63,0.65,0.14,2.44,26.53,28.46,50.53,73.71,44.59,29.17,28.78,28.41,28.15,26.28,25.47
2025-03-17,28.5,28.62,28.42,42.64,50.7,97.63,140.92,159.6,141.24,97.4,40.88,26.49,25.48,25.71,38.26,68.49,98.15,141.33,174.49,159.8,132.27,95.72,65.58,45.38,81.4,86.48
2025-03-18,34.94,27.46,41.94,44.65,70.45,105.91,133.33,141,105.39,65.81,25.06,1.62,-0.22,-0.32,15.81,31.3,74.37,95.06,114.23,105.28,86.26,75.53,71.69,64.75,63.8,52.78
2025-03-19,66.13,63.5,62.75,63.49,65.88,71.92,102.45,114.91,84.88,53.53,26.82,3.73,-0.52,-0.16,25.43,33.75,107.95,146.25,244.13,185.01,140.86,114.66,101.38,79.96,81.61,75.9
2025-03-20,35.39,56.83,43.97,54.09,68.34,114.87,140.95,138.55,103.38,77.9,38.11,6.83,3.28,3.56,29.45,63.32,119.55,153.72,267.66,208.15,148.65,134.1,121.8,104.45,93.2,89.58
2025-03-21,95.58,107.55,106.74,102.24,105.48,126.44,162.43,153.7,115.51,72.31,44.31,9.16,5.89,4.93,5.87,20.46,31.19,94.62,112.82,76.67,40.5,39.18,25.25,17.09,69.83,49.48
2025-03-22,17.16,7.99,6.87,6.12,7.72,8.72,9.7,8.33,3,0,-1.88,-5.67,-11.84,-11.12,-5.35,-1.54,1.21,22.8,24.99,26.24,23.47,21.52,21.47,20.64,8.36,3.4
2025-03-23,3.67,4.67,3.66,4.62,6.08,6.96,4.33,3.73,3.47,2.27,2.27,0.51,0.56,0.14,2,3.04,12.33,30.6,30.93,37.14,30.82,30.82,30.75,30.56,11.91,10.44
2025-03-24,29.84,29.85,30.11,30.47,31.16,52.29,139.14,161.58,163.88,132.61,109,105.56,99.69,99.79,106.51,114.72,128.86,151.7,208.54,185.74,124,55.8,31.24,30.29,98.02,133.88
2025-03-25,30.92,30.19,28.75,29.17,29.54,31.48,55.99,88.33,119.72,81.9,57.51,46.38,40.48,41.94,69.56,91.84,106.04,135.27,144.94,127.34,100.61,89.77,64.5,55.73,70.75,88.58
2025-03-26,56.87,56.7,64.57,66.54,71.01,94.67,126.18,146.04,140.6,109.19,97.52,93.04,92.48,82.42,88.54,93.74,103.8,133.25,158.26,164.76,147.98,124.6,101.46,61.32,103.15,113.13
2025-03-27,56.36,55.3,30.62,29.97,30.32,31.88,60.25,76.4,62.89,56.81,33.26,32.24,24.07,6.27,29.58,32.54,32.62,52.9,32.31,32.19,31.83,31.43,30.59,29.75,38.43,35.64
2025-03-28,27.27,24.02,22.39,21.72,22.94,27.38,30.53,31.15,31.26,28.99,18.78,1.57,-0.03,-0.06,0.29,25.59,28.45,51.85,55.31,58.48,51.9,44.86,14.36,4.16,25.97,25.04
2025-03-29,3.15,3.63,5.22,25.21,36.86,39.92,36.96,22.05,4.92,3.17,2.84,1.02,0.98,-1.04,1.53,24.66,45.82,56.16,56.55,55.53,53.7,51.01,48.86,43.24,25.91,21.01
2025-03-30,44.36,6.57,4.37,4.37,4.01,3.08,3.52,3.36,3.72,3.99,3.74,3.92,1.8,4.63,4,4.09,7.35,14.72,28.74,45.75,57.51,48.91,56.18,53.62,17.91,10.54
2025-03-31,54.9,54.02,53.45,52,52.43,53.64,126.22,149.17,180.63,137.37,113.23,102,85.51,72.53,72,68.02,77.72,103.84,135.62,190.5,177.29,138.87,112.88,100.21,102.67,111.58
2025-04-01,56.45,57.72,65.97,65.82,68.69,90.24,126.41,181.55,159.94,107.53,76.55,62.42,41.65,22.04,10.58,32.77,57.48,68.55,119.36,152.02,134.72,108.15,85.71,66.2,84.11,75.91
2025-04-02,66.42,65.34,65.19,66.25,67.14,70.97,111.1,151.59,125.1,68.07,47.39,0.24,-1.97,-2.07,-1.56,-1.29,0.12,33.99,67.95,113.06,79.66,70.73,68.68,66.44,58.27,37.42
2025-04-03,65.38,65.38,65.32,67.19,69.18,84.04,126.49,158.67,109.37,69.13,39,-0.17,-1.31,-8.25,-5.48,-0.43,19.06,60.19,66.03,68.65,69.16,64.22,58.32,35.07,56.01,34.65
2025-04-04,42.55,32.07,41.13,45.22,53.49,62.39,71.23,162.84,80.91,62.96,58.06,13.39,-0.06,-1.29,-1.14,1.45,30.78,54.11,64.32,133.06,124.11,54.75,53.52,49.97,53.74,41.38
2025-04-05,37.84,32.55,27.75,20.77,31.18,32.34,38.31,32.24,14.1,4.82,0.67,-1.1,-4.1,-6.1,-5.75,-5.14,-1.16,4.04,54.58,58.84,61.81,64.1,61.43,54.14,25.34,9.48
2025-04-06,54.98,57.25,57.36,54.94,52.65,57.73,58.97,68.59,43.94,3.76,0.19,-4.47,-4.25,-7.33,-11.06,-6.04,2.47,14.5,66.52,128.66,129.91,89.26,69.07,63.63,43.38,18.91
2025-04-07,57.65,57.58,57.45,56.46,57.19,56.49,124.55,182.83,144.61,107.05,60.87,50.74,40.06,17.19,36.81,49.27,52.97,99.97,127.53,168.42,164.89,134.88,118.11,60.88,86.85,79.62
2025-04-08,64.82,63.5,64.88,65.54,68.02,103.13,139.38,176.24,133.26,67.56,48.29,36.73,30.82,16.13,30.18,34.13,36.22,61.72,61.12,61.66,61.52,60.62,59.23,54.95,66.65,51.49
2025-04-09,57.74,55.01,40.14,29.81,29.92,58.22,62.53,75.63,68.84,61.58,30.88,29.79,13.12,6.12,12.1,23.41,27.58,29.47,30.62,58.51,59.36,57.49,47.85,53.08,42.45,32.67
2025-04-10,30.17,29.95,30.84,31.96,54.95,58.84,129.26,174.36,136.24,87.42,45.03,32.41,30.9,5.52,1.66,8.16,24.99,29.74,29.77,29.13,27.06,26,24,17.71,45.67,38.41
2025-04-11,14.17,11.44,11.45,8.68,8.62,18.28,30.64,46.09,49.37,42.32,31.14,13.99,7.16,4.03,6.17,12.22,29.61,45.73,63.07,68.02,60.03,54.88,30.92,27.98,29,31.07
2025-04-12,30.49,28.12,28.08,28.2,28.95,27.83,30.43,33.64,48.39,33.46,3.89,-1.52,-6.39,-15.49,-19.17,-9.37,-0.3,51.08,58.34,146.52,60.64,57.57,54.71,54.56,31.36,24.12
2025-04-13,51.33,50.88,42.4,29.52,32.09,34.54,29.23,27.08,12.64,5.65,2.68,0.08,-1.87,-3.21,-2.86,-0.98,1.87,15.31,48.59,49.45,50.43,48.94,44.04,19.9,24.49,10.61
2025-04-14,4.29,1.22,1.04,3.4,2.99,39.59,47.37,56.01,64,51.54,48.46,45.55,44.76,43.89,43.8,44.61,47.38,49.25,68.96,76.93,139.14,98.56,80.52,65.37,48.69,52.43
2025-04-15,71.54,62.95,66.01,62.83,54.24,54.47,78.97,94.28,81.98,45.16,30.7,4.58,1.72,2.21,3.98,7.16,9.3,21.98,28.6,35.3,43.11,27.69,20.13,10.13,38.29,22.72
2025-04-16,3.5,3.42,2.22,3.83,12.41,40.21,45.6,48.73,49.17,48.11,47.5,46.08,35.01,22.13,25.67,47.99,49.45,79.38,111.95,143.04,114.18,64.86,52.23,51.23,47.83,58.79
2025-04-17,46.9,46.38,46.18,46.64,46.7,48.22,50.66,109.31,112.34,49.29,41.11,38.47,32.41,28.74,30.57,35.26,48.49,50.16,52.47,49.63,50.49,50.91,49.29,48.9,50.4,47.41
2025-04-18,46.6,47.83,47.68,47.44,48.38,47.79,49.06,49.08,48.98,48.57,47.15,45.66,47.95,46.74,46.28,46.51,46.74,47,48.81,49.89,50.38,50.55,50.26,48.21,48.06,47.52
2025-04-19,49.52,49.31,49.36,49.24,49.33,49.49,49.51,49.45,49.02,48.07,28.34,5.47,1.61,-0.61,0.17,3.66,7.7,47.26,49.11,50.37,51.58,51.04,50.61,50.34,37.04,24.18
2025-04-20,33.23,18.99,17.53,17.11,25.72,39.01,48.48,47.93,38.51,14.24,4.58,0.83,-0.45,0.67,1.38,6.4,24.73,39.28,46.15,44.5,52.57,53.21,51.23,50.67,28.19,18.4
2025-04-21,54.74,52.35,52.31,52.31,52.55,53.69,57.44,55.68,52.41,49.92,32.94,31.66,16.57,8.91,8.43,10.25,49.72,54.75,78.23,82.18,73.12,58.5,56.53,54.93,47.92,39.66
2025-04-22,55.44,54.12,52.32,50.36,48.99,56.12,58.58,132.19,166.9,113.11,95.41,90.17,81.82,66.07,71.66,78.64,83.37,100.16,122.44,190.88,265.42,157.28,119.37,103.4,100.59,105.05
2025-04-23,81.21,77.03,75.2,73.25,75.31,80.52,134,148.82,125.75,99.99,86.72,80.15,77.01,78.36,82.78,90.13,96.84,105.82,125.94,152.29,148.66,126.11,108.14,94.82,101.04,100.15
2025-04-24,75.55,67.81,58.38,62.09,58.05,72.29,107.72,118.63,117.82,106.32,92.03,88.6,79.66,77.06,76.16,76.83,81.37,93.37,103.34,113.97,118.72,111.73,103.98,77.32,89.12,92.21
2025-04-25,70.76,68.69,67.73,67.45,67.72,73.43,90.62,113.39,108.35,95.48,74.41,69.71,64.09,37.86,33.2,57.94,66.73,75.6,79.55,80.97,99.46,73.22,68.46,65.94,73.78,70.32
2025-04-26,66.94,65.2,65.17,61.26,62.05,65.51,63.87,51.33,42.21,24.24,2.8,0.07,-2.01,-2.17,-2.67,-1.4,1.11,29.21,51.53,60.51,74.64,74.9,68.7,64.14,41.13,16.95
2025-04-27,65.08,61.41,56.58,57.71,56.34,57.29,67.64,61.59,34.56,0.62,-2.19,-4.88,-10.62,-16.41,-18.57,-9.17,-1.15,5.14,61,79.56,100.19,106.76,61.87,58.01,38.68,9.82
2025-04-28,57.1,55.18,53.06,52.7,53.02,55.5,66.22,79.02,93.15,65.85,9.9,0.18,-3.49,-3.91,-3.67,-1.51,2.07,49.76,59.38,69.49,61,62.69,51.12,17.36,41.72,28.1
2025-04-29,5.11,3.87,3.58,3.89,53.26,61.12,72.45,110.8,85.28,66.58,8.06,1.1,-0.22,-1.27,-0.95,0.81,14.44,75.13,100.23,140.87,177.95,126.6,106.38,74.05,53.71,40.84
2025-04-30,64.56,60.81,58.93,59.86,56.98,58.77,63.53,117.62,85.99,65.64,8.48,0.39,-0.43,-0.68,0.24,2.7,20.44,61.6,66.82,127.29,172.79,125.39,105.77,92.03,61.48,36.54
2025-05-01,93.76,85.87,79.42,74.87,69.87,66.09,63.78,59.02,45.19,13.73,1.1,-2.99,-3.5,-3.98,-6.28,-1.99,2.19,32.81,58.54,63.07,66.08,88.74,93.77,63.87,45.96,16.49
2025-05-02,61.09,56.87,53.6,52.68,51.72,53.21,58.64,58.51,50.85,49.58,1.01,0.01,-0.81,-2.9,-2.74,-0.4,0.5,8.15,56.02,60.27,66.47,66.02,61.25,59.47,38.29,18.3
2025-05-03,57.33,60.99,60.57,60.57,61.93,61.75,61.44,60.64,58.94,13.54,0.02,-0.17,-1.11,-2.93,-2.72,-0.03,0.93,34.49,59.73,74.93,84.31,76.06,67.47,63.82,42.19,19.64
2025-05-04,60.14,45.15,31.51,20.43,20.05,15.61,13.65,7.83,2.92,0.01,-0.01,-0.02,-0.02,-1.98,-4.78,-1.51,0.03,12.06,61.13,65.31,73.9,95.72,92.94,73.27,28.47,11.1
2025-05-05,66.84,45.11,42.83,73.01,64.93,85.53,107.63,119.64,94.62,57.88,46.91,42.12,37.78,38.08,39.08,41.23,43.13,44.62,60.11,79.93,84.66,75.57,49.35,44.41,61.88,52.12
2025-05-06,49.36,50.26,49.9,49.54,51.56,55.5,85.2,103.61,85.79,68.31,53.43,46.45,40.26,35.82,42.67,46.93,54.46,87.91,104.33,130.82,157.16,133.29,116.51,100.89,75,66.43
2025-05-07,90.32,84.73,83.35,86.24,92.72,105.96,128.53,143.95,123.37,94.03,76.57,71.28,62.63,61.75,66.08,70.1,79.63,93.94,108.96,129.36,149.02,124.78,105.93,94.29,96.98,86.48
2025-05-08,95.73,89.48,89.74,91.63,95.24,109.69,125.22,143.37,124.3,101.88,89.81,77.62,66.45,65.64,72.03,84.17,87.62,94.07,109.97,134.05,181.89,142.6,114.63,103.99,103.78,92.3
2025-05-09,99.88,94.72,91.52,92.82,95.12,89.87,148.9,142.1,99.09,83.46,63.63,54.24,49.44,44.25,40.13,47.06,53.9,81.57,102.36,123.97,154.19,135.56,111.05,101.56,91.68,70.26
2025-05-10,101.23,100.96,96.52,94.07,98.27,98.22,92.24,82.45,56.84,28.39,8.75,6.96,5.15,4.49,8.78,6.62,14.83,47.71,70.99,105.78,152.48,121.46,105.73,92.7,66.73,30.44
2025-05-11,95.87,91.93,92.71,90.91,90.64,88.04,79.75,55.86,14.59,8.02,4.34,2.59,3.36,4.07,3.83,4.03,8.02,35.2,76.71,113.76,130.21,113.77,102.4,86.28,58.2,23.21
2025-05-12,85.94,80.59,80.23,80.25,84.44,95.68,141.71,143.54,106.15,69.68,45.01,42.04,34.66,17.4,22.59,38.3,47.69,79.7,105.62,145.42,178.05,120.65,102.36,91.1,84.95,62.86
2025-05-13,87.82,86.47,87.2,90.29,94.58,102.27,123.37,125.58,97.28,79.81,17.23,5.95,4.14,13.39,0.38,3.96,5.11,72.71,103.62,140.89,219.24,146.09,109.68,100.56,79.9,45.37
2025-05-14,81.82,78.05,78.01,77.39,73.67,74.97,85.72,116.87,98.04,71.1,2.38,-0.83,-3.88,-4.21,-4.45,-1.41,7.26,31.05,85.95,94.39,111.39,128.28,107.07,93.3,61.75,31.28
2025-05-15,84.91,80.94,79.48,75.04,73.4,69.36,78.02,87.78,82.43,42.33,4.45,0.07,-3.87,-6.24,-4.85,-2.47,-0.32,3.93,74.74,97.62,112.33,78,57.42,44.36,50.37,23.99
2025-05-16,45.01,19.62,9.36,7.66,9.21,43.49,59.47,69.4,76.26,46.55,9.81,1.4,-1.14,-0.98,-0.96,1.25,3.95,44.35,46.7,49.35,52.33,55.06,52.18,48.27,31.15,23.05
2025-05-17,39.45,40.01,31.02,37.64,31.31,37.15,37.73,35.71,36.27,4.12,0.15,-3,-2.97,-2.63,-2.5,-0.69,1.25,10.47,43.69,75.03,78.37,78.49,79.43,79.19,31.86,13.27
2025-05-18,76.27,24.89,12.7,17.71,3.6,4.91,7.07,6.01,6.99,5.85,0.52,-0.17,-2.35,-6.19,-6.53,-2.73,1.04,8.23,48.39,71.29,74.55,72.72,74.23,74.17,23.88,10.36
2025-05-19,30.22,37.3,72.22,75.34,75.96,79.55,89.99,91.84,91.92,50.54,44.67,32.48,10.65,4.35,7.52,32.34,44.17,65.43,83.18,94.32,97.2,88.66,50.39,45.08,58.14,46.8
2025-05-20,69.1,43.43,42.53,42.49,41.28,40.23,59.94,84.29,46.46,43.35,39.59,14.34,0.1,-0.01,0.08,5.12,43.35,44.75,89.87,99.04,120.91,110,85.42,79.65,51.89,35.5
2025-05-21,69.51,67.49,54.77,40.65,41.16,63.41,74.22,73.66,45.22,41.29,28.86,6.98,4.14,3.74,3.08,4.61,8.9,34.86,45.03,65.64,66.58,69.12,68.22,37.1,42.43,24.36
2025-05-22,31.48,27.95,26.3,23.5,18.78,23.05,32.27,35.45,32.98,23.77,3.62,2.02,0.51,1.11,1.16,1.93,2.19,9.93,34.92,73.55,82.17,85.11,85.17,80.27,30.8,15.64
2025-05-23,79.59,77.43,78.07,78.48,79.1,80.67,106.26,133.95,116.26,82.9,69.51,38.5,22.8,5.76,4.12,11.81,34.93,64.08,75.08,83.28,105.08,117.5,97.26,84.86,71.97,50.75
2025-05-24,85.59,81.8,77.43,77.65,76.83,75.56,70.99,68.14,57.79,15.23,-0.01,-0.1,-0.15,-0.19,-0.36,-0.04,3.67,41.64,77.51,106.44,108.32,105.3,89.69,73.97,53.86,25.12
2025-05-25,36.6,22.37,12.12,7.38,3.7,2.11,1.34,1.31,0.63,0.1,0.05,-0.46,-0.19,-1.14,-1.86,-2.58,-0.63,2.85,8.63,57.6,65.18,66.95,68.09,50.63,16.7,5.25
2025-05-26,32.09,30.21,31.81,29.84,46.83,74.14,113.42,139.7,126.78,83.49,15.61,0.04,-0.28,-1.24,-0.71,-0.73,-0.01,33.5,77.68,116.46,165.77,157.68,116.5,96.49,61.88,37.55
