Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,2.32,2.31,2.17,1.92,1.54,1.47,1.43,1.31,1.4,1.4,1.23,1.13,1.44,1.43,1.36,1.26,0.79,0.8,0.8,0.73,0.79,1.18,1.24,1.41,1.7,1.74,2.73,3.49,3.74,5.79,11.58,18.32,20.35,21.66,23.52,23.91,25.24,26.01,28.16,29.5,32.81,32.89,32.67,32.46,33.06,33,32.9,31.94,31.5,30.2,27.1,25.95,27.16,26.13,23.9,25.12,23.08,25.62,28.09,32.04,31.05,33.78,34.97,35.63,34.95,36.49,42.3,49.96,72.68,69.33,61.57,61.21,62.59,61.06,58.43,52.83,60.87,59.77,56.84,56.51,61.15,55.82,50.91,47.89,48.85,44.85,39.97,31.06,9.55,4.63,4,3.27,4.52,3.8,3.31,2.93,24.14,37.89
2025-10-12,5.32,4.3,3.72,3.28,3.14,2.89,2.83,2.38,2.99,2.81,2.08,1.71,1.73,1.61,1.56,1.64,1.44,1.53,1.52,1.71,1.12,1.25,1.46,1.5,1.26,1.16,1.37,1.46,1.7,1.68,3.19,3.59,3.6,4.41,4.41,4.45,4.21,4.42,4.17,3.58,4.31,4.28,3.96,3.19,4.53,4.43,4.44,4.4,4.38,4.35,4.33,5.22,5.11,5.06,5,4.97,5.01,5.08,5.24,13.94,5.31,5.38,14.49,27.06,26.96,33.39,32.5,31.76,33.51,41.21,58.88,57.68,64.96,69.71,71.92,73.63,62.57,61.55,58.97,60.79,59.13,58.69,59.03,32.98,57.47,54.9,31.29,31.43,34.94,29.36,30.55,31.44,30.08,31.03,31.19,30.53,18.04,21.39
2025-10-13,30.21,33.02,32.71,27.42,25.9,25.66,25.7,25.58,25.43,25.16,25.33,25.26,24.04,24.26,24.08,24.2,32.65,33.72,65.59,66.15,60.57,69.94,74.33,81.62,81.97,102.91,128.35,167.19,140.84,190.58,216.18,222.24,234.62,221.83,194.11,147.93,192.05,148.24,128.81,110.46,144.92,132.32,121.23,111.19,130.78,114.14,105.8,99.73,100.5,93.08,89.82,86.46,94.88,91.97,87.29,83.94,82.33,87.5,96.49,103.01,86.14,95.66,105.64,116.59,89.98,102.7,114.2,143.25,109.84,136.96,191.01,216.85,190,234.57,242.05,255.94,215.68,224.91,221.76,206.89,195.5,189.99,145.16,127.7,153.35,120.61,115.02,110.12,130.41,124.95,113.46,104.16,120.91,106.32,105.25,103.84,114.18,140.33
2025-10-14,110.39,111.9,102.82,97.85,106.01,101.34,99.64,95.85,101.17,97.52,96.65,94.58,98.24,97.08,96.75,98.94,96.46,97.9,96.61,102.08,97.4,105.55,105.09,110.18,94.59,126.2,148.28,140.92,178.16,198.39,211.3,244.56,238.6,231.3,221.39,216.81,222.85,202.62,189.95,179.62,248.49,200.59,182.99,162.04,152.04,151.19,146.46,145.57,125.05,120.07,117.67,112.34,108.67,106.26,107.32,104.95,111.53,107.49,119.46,129.71,120.27,141.07,127.06,161.32,157.25,158.73,170.24,231.5,189.84,201.53,245.38,388.92,280.87,369.79,485.22,519.08,486.31,437.26,370.35,298.51,325.39,228.44,177.99,149.1,183.3,158.87,147.11,123.38,148.01,130.58,120.5,111.05,116.34,112.33,106.37,105.36,168.83,208.41
2025-10-15,85.7,74.66,63.77,57.86,94.01,79.25,71.73,68.16,72.48,70.65,69.91,69.08,67.54,67.52,68.6,69.94,69.12,70.92,76.63,96.99,79.52,102.27,114.05,116.26,114.49,128.47,167.62,196.66,213.87,262.59,297.8,307.2,325.36,284.9,242.29,205.84,244.56,203.99,147.44,134.6,189.02,144.33,134.5,114.85,145.82,127.15,116.52,110.95,128.57,121.6,116.04,109.87,120.4,115.7,111.34,106.45,109.38,111.58,119.14,127.62,106.46,109.2,127.22,154.47,105.78,120.28,151.03,178.92,105.94,133.61,179.27,177,153.39,165,160.52,145.16,142.51,129.19,121.55,109.92,122.69,127.08,113.43,100.45,125.46,107.93,99.1,91.41,90.81,87.47,83.81,72.16,82.14,74.5,71.03,68.91,126.35,146.8
2025-10-16,80.02,89.22,86.58,74.51,84.38,78.41,68.71,68.59,78.2,78.13,70.41,65.34,70,65.63,65.93,45.89,67.45,70.17,71.2,72,70.52,78.36,80.4,76.25,77.23,88.02,98.95,118.34,101.33,115.81,122.18,126.71,141.25,142.17,129.35,108.02,142.44,131.56,106.91,93.2,118.95,93.81,80.86,77.16,99.59,84.42,83.23,76.62,66.1,67.28,65.61,66.16,66.23,66.86,66.88,67,66.16,66.34,66.48,67.85,66.43,67.98,72.08,84.46,64.67,79.14,92.54,115.64,79.52,117.14,135.53,148.93,118.1,131.36,138.7,146.89,139.79,145.44,146.21,137.75,144.61,127.02,129.1,106.88,126.35,107.49,91.03,87.41,93.21,99.21,102.46,93.88,98.14,92.92,90.61,81.81,93.89,98.68
2025-10-17,38.23,38.03,37.91,37.78,37.67,37.74,37.77,37.89,37.64,37.71,37.83,37.9,38.01,38.12,39.2,41.02,38.83,40.37,43.18,45.13,48.63,58.61,76.32,97.35,85.79,93.68,122.3,135.65,123.38,122.12,138.68,153.77,165.35,166.12,146.14,123.37,165.7,136.86,123.09,103.75,129.09,121.08,110.23,101.18,112.76,101.52,90.04,83.3,96.05,86.22,85.05,82.37,90.94,87.95,85.69,83.84,84.75,88.52,91.2,93.46,79.16,85.67,92,94.7,84.27,89.17,96.14,118.22,90.72,111.35,126.04,154.82,129.99,133.02,122.97,133.59,108.23,88.13,82.74,79.24,80.11,63.31,61.32,58.8,66,65.45,64.14,60.99,67.85,66.4,62.38,59.91,67.25,59.54,57.97,56.3,85.29,107
2025-10-18,68.68,59.19,55.46,53.82,60.07,56.66,54.05,52.02,55.52,52.79,52.09,51.68,51.94,50.78,48.89,46.87,47.93,46.64,46.72,46.56,45.07,45.42,46.06,46.51,48.92,50.47,50.79,51.1,50.5,51.51,51.72,54.76,63.66,94.65,103.52,95.84,76.95,89.47,90.67,68.97,54.86,52.15,51.26,47.72,51.2,50.79,50.26,45.81,47.03,46.13,42.47,40.49,41.74,40.84,40.16,39.84,40.12,41.07,42.44,44.54,42.18,46.29,47.22,55.67,58.81,82.63,103.75,123.15,85.2,108.42,119.48,135.81,123.37,129.08,129.57,123.25,133.32,119.83,107.66,101.35,129.86,105.84,97.96,93.31,94.66,93.57,86.99,84.42,85.59,84.31,82.62,81.15,76.11,75.12,74.32,72.81,69.17,74.39
2025-10-19,76.61,70.59,65.1,64.93,66.72,66.21,64.85,66.01,72.64,69.69,68.58,67.75,63.85,62.84,60.75,60.48,56.33,58.28,59.47,60.92,53.47,57.51,61.13,61.7,62.3,62.38,63.95,65.73,66.97,67.93,73.45,76.4,77.54,77.67,74.66,67.29,81.5,76.64,66.08,56.57,70.15,68.31,66.13,57.96,71.38,64.64,57.06,30.25,51.66,32.67,21.51,15.15,19.36,17.2,16.31,13.36,11.4,18.57,41.23,64.26,38.78,67.27,69.9,73.94,60.06,71.54,84.25,89.79,84.02,90.47,94.34,106.12,104.66,106.11,97.18,92.7,99.58,88.04,83.38,69.63,70.92,70.33,72.22,67.24,72.99,68.14,61.05,48.06,63.05,63.17,62.33,50.6,60.82,48.8,43.82,45.38,63.57,63.71
2025-10-20,34.66,36.48,36.28,35.56,35.22,34.86,37.24,38.59,34.67,36.12,38.32,38.84,34.8,36.54,38.14,38.53,33.24,37.23,39.95,43.95,42.71,46.39,47.97,52.81,54.35,66.95,74.16,75.69,80.97,87.89,95.67,104.19,103.83,101.17,99.25,93.04,96.83,90.68,76.52,71.18,69.61,68.22,64.85,60.92,64.19,61.96,60.41,59.46,60.24,55.42,52.66,55.36,57.55,58.81,58.15,57.88,56.96,60.33,63.33,66.24,66.05,70.16,71.88,72.4,71.42,72.12,74.76,77.11,73.71,75.47,77.42,77.89,79.55,78.97,78.53,76.48,72.82,67.5,62,57.25,53.59,50.39,48.21,43.68,48.96,47.49,42.63,38.45,44.3,40.29,36.42,34.25,35.62,33.36,31.65,24.18,58.55,70.8
2025-10-21,9.27,24.69,22.65,12.51,12.73,10.08,8.49,5.87,12.44,10.33,7.81,6.14,6.92,5.47,5.38,5.42,5.51,5.93,7.42,11.92,8.35,18.68,32.07,34.38,31.66,35.62,37.76,38.96,39.48,41.09,42.08,42.34,44.07,43.09,42.26,41.97,42.38,41.92,41.67,39.87,40.91,39.83,37.99,36.94,39.17,37.91,36.21,33.35,35.03,32.28,29.64,18.09,26.61,22.03,17.59,15.67,12.84,18.78,23.64,29.05,22.52,32.19,36.03,37.51,33.58,36.88,38.35,39,37.03,39.39,39.87,39.94,40.22,40.11,39.95,39.11,39.66,38.98,38.61,38.33,37.44,36.94,36.57,36.45,35.74,35.84,25.17,25.21,24.91,13.21,7.21,5.86,6.07,3.55,2.97,1.8,27.11,34.75
2025-10-22,9.9,9.52,8.57,6.96,6.04,5.46,5.2,4.98,4.99,5.31,6.22,6.96,6.59,7.15,7.15,7.16,7.02,8.26,9.34,9.62,10.68,30.25,31.83,34.33,36.59,37.61,38.05,39.19,40.82,41.14,41.41,41.94,52.99,54.64,55.36,53.36,54.26,53.3,48.5,45.02,42.49,41.75,42.11,41.92,41.85,41.73,41.54,41.32,41.4,41.14,41.09,41.12,41.35,41.34,41.33,41.11,44.03,45.29,44.56,45.87,81.29,90.66,91.3,91.85,51.45,73.62,82.25,86.26,94.58,96.82,100.42,107.71,97.65,98.8,100.54,99.03,94.48,93.45,91.6,90.07,89.02,86.46,84.93,84,84.86,83.49,77.19,75.03,74.69,70.4,69.12,61.21,56.77,43.92,39.92,39.66,49.61,64.08
2025-10-23,61.96,51.84,48.68,42.44,56.97,55.86,55.18,56.25,49.85,53.68,58.18,63.94,73.74,73.36,72.45,62.57,73.49,69.15,68.68,66.99,66.18,66.13,66.31,66.65,63.02,72.86,70.69,77.22,79.07,84.52,87.07,79.01,100.42,100.34,85.2,74.93,92.3,87.79,83.19,69.57,95.85,84.66,70.94,65.88,71.35,66.91,65.81,65.03,65.94,64.51,64.08,62.97,64.32,63.99,63.56,62.94,58.9,61.74,63.6,64.74,63.41,66.74,68.05,68.4,66.66,67.62,67.85,67.92,67.98,68.69,69.63,70.03,69.35,69.54,69.84,68.95,68.81,68.15,67.69,66.28,52.05,49.69,49.32,47.68,47.96,47.6,47.16,46.5,47.47,46.35,44.71,43.06,39.18,35.93,35.21,34.91,64.71,70.9
2025-10-24,21.39,19.33,12.45,9.01,13.7,9.99,8.9,6.33,9.99,6.86,5.04,4.25,5.39,5.17,5.03,4.69,4.25,4.23,4.26,4.26,4.22,4.63,7.31,13.67,6.81,15.19,27.56,39.64,50.58,58.65,73.68,79.1,86.78,90.23,86.94,79.6,89.89,82.19,72.31,66.37,77.43,66.5,58.57,48.2,58.65,49.15,28.09,24.71,44,43.3,43.35,42.67,38.63,33.45,30.18,26.72,30.99,29.15,27.47,25.44,20.21,19.76,27.74,38.04,11.69,35.67,51.3,68.33,52.69,62.67,71.62,85.39,66.97,70.66,78.3,80.43,83.13,71.09,63.71,63.77,65.63,56.35,39.36,38.53,32.94,30.34,27.93,13.92,23.3,18.7,19.83,13.74,17.17,7.37,5.15,3.99,37.12,54.25
2025-10-25,3.11,4.27,3.89,2.85,2.28,1.94,0.91,0.18,2.36,1.4,0.19,0.09,1.54,0.66,0.46,0.28,0.44,0.36,0.34,0.34,0.31,0.32,0.65,0.93,0.05,0.26,0.75,2,1.63,1.97,1.16,0.95,3.78,3.3,4.15,4.55,8.38,7.61,7.4,7.74,7.78,7.75,7.22,5.87,7.62,4.44,5.58,5.54,4.84,5.68,7.24,5.85,5.46,4.8,4.31,4.99,4.3,4.31,5.17,6.93,4.27,4.96,5.15,4.68,4.3,5.23,5.13,8.67,10.36,22.78,25.63,30.92,47.7,50.88,58.68,58.69,64.72,62.98,58.73,53.32,56.69,38.65,30.82,7.76,32.48,16.18,5.17,3.12,20.71,12.69,17.07,13.89,12.45,6.36,5.42,3.89,11.17,15.63
2025-10-26,2.18,6.34,4.22,4.16,3.92,3.67,3.66,3.26,3,2.14,2.43,1.08,1.29,0.89,0.78,0.17,1.16,0.33,0.33,0.51,0.66,1.16,1.18,1.21,1.38,1.53,1.63,1.96,1.97,2.31,2.39,2.54,3.93,4.03,4.07,3.92,4.08,3.75,3.53,3.27,4.14,3.93,3.7,3.55,4.22,4.18,4.21,4.26,4.27,4.27,4.31,4.51,5.04,5.06,5.16,5.2,5.13,5.37,6,7.55,5.47,10.14,10.75,12.5,13.85,18.47,27.38,33.09,27.56,31.22,43.6,47.98,47.35,43.37,48.92,28.14,40.97,39.3,29.65,27.54,43.19,29.17,26.3,21.4,23.11,16.23,15.82,13.66,20.37,18.22,22.07,11.79,6.23,9.19,5.39,4.21,10.76,12.16
2025-10-27,4.01,3.98,3.66,3.07,4.28,4.26,4.25,4.14,4.16,3.7,3.6,3.73,3.83,4.16,4.27,4.27,4.24,4.26,4.29,4.74,3.89,4.54,10.81,24.09,15.3,35.23,68.28,100.82,73.88,89.84,90.18,90.74,102.29,102.02,102.22,95.23,109.69,105.32,101.14,92,104.98,99.41,94.78,87.07,99.47,97.73,93.13,88.84,87.94,79.8,80.93,81.36,82.32,81.96,81.19,78.26,75.16,80.34,84.74,93.2,73.68,73.95,87.29,99.71,89.36,96.89,106.15,113.33,116.79,128.16,139.55,156.47,123.84,124.46,145.61,144.19,139.27,126.27,103.44,90.4,105.53,108.58,92.81,74.11,88.82,87.14,71.95,62.11,82.48,75.59,74.37,59.56,78.32,64.5,48.41,38.42,70.23,100.86
2025-10-28,49.83,46.3,34.08,25.11,34.89,26.98,24.08,19.45,21.23,17.51,16.74,16.2,13.18,10.02,8.84,8.83,5.02,6.43,12.32,20.31,12.59,15.45,39.73,52.01,25.08,55.76,74.69,84.37,87.96,85.77,79.07,86.96,101.03,92.85,86.84,84.6,99.6,91.78,84.78,77.04,95.2,81.72,77.69,73.09,80.54,77.05,75.84,75.6,76.75,70.41,68.24,64.81,68.46,65.37,63.78,66.1,66.19,77.24,86.55,98.46,80.67,101.18,115.56,135.79,108.77,120.88,137.01,146.53,130.47,143.61,139.66,133.31,118.18,114.83,118.22,118.47,120.75,111.71,107.3,103.61,105.23,97.13,89.92,87.06,91.63,86.29,78.59,69.39,87.96,77.52,77.16,74.83,76.51,70.86,70.77,61.4,73.47,96.54
2025-10-29,64.28,60.63,55.53,50.69,56.58,52.73,51.75,50.26,51.94,51.33,53.73,53.89,52.75,54.66,53.51,51.91,47.3,51.81,55.01,59.47,51.25,58.6,69.89,74.06,62.8,80.51,97.4,119.2,110.9,112.67,112.01,106.43,122.74,112.39,98.47,75.03,108.74,91.5,75.12,70.6,82.27,73.39,69.83,67.02,72.62,70.38,70.1,70.4,66.26,68.92,72.97,78.28,70.07,74.95,75.71,87,70.4,80.17,100.88,116.37,96.93,106.28,127.02,141.02,118.03,125.16,127.53,144.76,170.13,149.22,137.38,135.6,125.41,127.99,135.39,137.28,130.42,116.58,113.1,101.91,108.24,103.87,102.26,100.13,103.26,99.55,96.03,81.51,75.81,74.2,60.42,57.84,59.67,58.54,57.56,56.94,86.36,101.24
2025-10-30,62.99,64.19,62.07,57.38,60.61,57.92,55.71,53.95,54.12,52.82,51.56,50.4,50.79,50.07,49.38,48.24,47.89,48.7,48.97,51.72,45.56,50.89,56.73,63.77,60.64,66.55,72.55,75.49,71.48,81.83,85.49,82.84,99.11,86.53,88.54,69.6,88.05,74.72,62.85,56.91,69.81,59.64,45.29,44.01,49.18,49.01,47.96,45.2,45.16,44.19,42.01,40.41,43.07,41.77,40.76,34.96,19.13,17.65,46.22,54.1,34.58,42.19,60.93,53.61,41.34,53.43,48.65,43.43,41.82,41.34,41.38,41.15,41.58,41.51,41.32,40.91,40.76,40.36,39.87,39.49,37.87,37.58,37.39,36.83,38,37.99,37.53,37.31,5.79,6.05,3.8,3.2,3.4,3.19,2.59,2.02,47.91,49.49
2025-10-31,2.73,2.36,2.18,2.2,2.42,2.35,2.21,2.18,3.2,4.52,5.8,6.82,6.87,6.91,10.64,12.45,9.34,13.25,24.89,29.23,34.45,35.82,37.14,38.22,38.4,44.01,67.57,78.66,106.11,125.29,116.78,106.27,134.29,118.64,99.37,83.92,109.19,86.79,72.85,67.78,80.94,77.47,76.73,73.77,76.83,75.58,74.82,76.11,73.22,73.65,79.98,83.64,76.33,81.23,86.28,97.68,80.24,98.98,117.15,134.02,108.7,124.81,141.47,141.46,136.6,135.51,136.76,124.27,142.9,138.69,129.8,112.14,129.89,118.71,102.55,85.53,99.6,86.51,96.18,86.53,96.96,92.07,81.23,72.69,95.38,87.92,73.56,65.22,72.8,69.83,67.24,58.14,59.63,59.93,39.52,33.67,72.43,100.96
