Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,39.65,64.32,63.06,62.41,61.88,60.99,59.51,55.49,61.92,60.6,60,56.64,60.14,59.4,56.66,51.99,58.65,55.49,52.61,47.55,55.74,56.04,56.64,60.11,63.73,65.57,66.09,65.04,69.83,69.01,69.27,69.91,70.56,76.71,72.53,71.96,70.38,70.22,69.53,69.32,69.05,68.85,68.13,68.06,66.22,65.45,62.73,60.3,59.25,59.05,51.01,46.74,51.51,46.99,43.05,45,41.59,48.34,52.52,60.82,54.4,74.15,68.84,69.65,62.67,75.47,89.34,103.41,81.81,92.63,115.78,136.57,102.62,116.61,124.94,137.47,126.63,134.7,126.15,119.06,138.32,107.69,107.8,99.3,113.57,111.11,108.8,92.72,112.01,105.34,101.01,92.64,103.45,94.46,92.66,86.61,76.06,77.47
2025-10-12,107.84,87.13,85.24,81.94,87.09,87.08,83.82,77.37,87.06,84.65,76.03,70.75,70.44,70.26,70.11,73.81,64.73,68.73,68.63,76.58,59.05,67.18,67.21,67.41,66.66,67.08,67.59,66.53,69.95,68.91,69.27,69.68,70.32,70.4,70.68,70.9,70.92,76.99,71.2,72.61,70.06,72.05,70.38,69.89,75.07,70.83,70.92,69.34,68.6,67.28,66.27,64.1,55.58,53.05,50.41,48.62,53.35,56.8,65.44,73.19,69.87,72.17,84.56,91.92,72.5,83.46,92.6,102.17,86.61,102.37,112.95,119.06,96.58,105.78,111.8,120.62,114.37,115.11,120.6,115.34,119.06,118.58,112.34,110.7,117.63,114.59,106.19,101.85,118.44,110.9,103.23,96.83,102.42,93.22,91.47,85.19,82.75,80.33
2025-10-13,103.61,92.71,89.85,86.14,90.93,87.22,91.22,90.16,93.27,91.53,88.9,88.1,89.29,88.62,87.34,89.71,92.66,88.26,93.26,98.67,88.89,93.58,96.67,112.65,84.7,114.16,142.91,183.71,144.36,213.82,252.38,263.58,256.54,228.96,175.82,137.07,202.34,153.44,135.94,108.99,141.51,132.42,118.21,108.34,127.12,111.18,103.48,98.3,103.55,95.82,92.43,88.56,95.06,92.2,87.57,84.61,82.75,87.75,95.88,102.04,88.29,95.14,104.89,119.06,92.19,107.44,123.25,148.65,106.81,130.95,198.44,285.98,195.23,260.69,361.38,404.2,396.03,343.86,270.44,214.31,273.05,201.94,143.43,129.05,176.11,139.28,118.95,114.17,134.99,128.17,117.3,107.49,123.1,109.68,107.42,104.9,138.93,156.15
2025-10-14,110.86,116.53,105.51,99.76,107.32,104.71,102.65,97.41,104.85,100.36,98.05,94.84,100.88,99.1,97.44,98.1,97.88,99.21,98.71,100.55,95.8,103.52,103.09,107.36,92.61,121.92,143.07,135.76,172.63,192.12,204.59,237.05,231.17,224.09,214.4,210.05,215.79,196.19,183.91,173.91,242.54,195.51,178.38,157.93,148.51,147.74,143.16,142.45,120.76,115.95,113.61,108.43,104.89,102.54,103.54,101.22,108.02,103.98,115.54,125.48,116.66,136.67,122.77,156.25,152.47,153.82,164.9,224.41,185.01,196.31,239.04,378.92,274.93,361.99,474.99,508.58,494.04,448.69,380.04,306.32,332.25,242.82,181.72,145.25,214.08,165.07,146.94,125.99,146.94,132.59,123.1,116.85,123.92,118,110.61,108.84,167.56,204.3
2025-10-15,120.06,115.85,113.25,111.67,117.03,112.27,109.96,107.47,109.95,108.18,106.09,105.7,105.79,104.75,101.27,101.96,101.9,104.59,107.06,111.82,108.7,112.7,116.61,119.4,117.12,131.34,164.41,195.11,211.82,270.11,319.51,313.57,354.55,304.75,247.18,199.45,251.08,197.62,143.62,131.54,183.84,141.25,131.92,113.17,144.77,130.43,117.24,111.02,127.94,124.05,115.94,109.85,118.05,115.84,111.02,106.69,107.53,109.71,117.01,126.14,105,107.66,124.96,150.97,104.9,118.73,148.02,174.63,105.03,131.37,182.15,260.95,156.76,189.47,246.23,293.2,289,242.04,182.47,160.23,213.03,156.45,123.91,113.94,144.28,129.6,115.45,94.41,113.31,98.13,95.29,81.4,94.32,87.08,86.97,81.69,145.35,161.81
2025-10-16,88.32,91.46,87.42,81.8,86.32,83.41,82.57,78.02,87.39,87.22,83.31,78.91,85.58,81.83,80.47,72.66,77.21,76.69,77.3,72.68,71.22,78.01,80.01,84.71,79.18,89.99,98.29,117.35,101.89,116.07,121.09,125.53,148.37,146.12,132.74,107.44,143.91,132.73,106.4,93.14,118.03,93.74,81.2,77.41,100.97,86.7,85.47,78.65,88.89,82.67,83.34,78.33,84.18,82.45,80.6,78.33,76.9,79.17,81.47,94.01,72.07,82.34,85.02,92.46,68.09,79.47,92.41,114.74,79.78,116.09,133.89,146.94,117.01,129.82,136.92,144.86,138.16,143.68,144.44,136.22,142.93,125.77,127.82,105.98,124.56,106.21,90.48,86.97,92.7,98.46,101.64,93.26,100.1,94.18,93.19,83.22,98.43,103.7
2025-10-17,91.1,87.82,86.75,84.7,85.72,83.93,86.23,86.52,90.74,85.98,85.37,86.1,87.57,86.53,87.93,85.38,85.02,83.93,87.86,93.86,87.99,88.74,95.4,94.72,84.5,91.96,118.89,130.71,119.63,117.84,133.09,147.67,158.91,160.08,140.88,119.78,161.09,133.06,120.04,102.08,129.12,123.62,112.6,103.39,115.02,103.57,91.86,85.74,93.86,87.92,86.75,84.08,88.43,87.43,87.41,83.68,82.76,87.11,89.71,91.75,83.89,87.4,91.12,92.19,84.07,87.34,93.79,114.57,88.62,108.27,122.2,150.11,126.46,129.38,125.35,136.21,127.79,129.34,136.18,128.65,131.16,110.89,119.12,105.66,114.43,101.25,101.24,98.42,107.9,102.61,101.76,95.62,105.24,95.09,87.68,81.24,103.79,109.47
2025-10-18,93.48,103.38,93.2,87.64,96.16,89.53,86.64,86.37,96.99,89.61,86.69,85.2,86.33,86.64,89.41,90.14,85.21,85.85,89.05,92.37,82.15,84.84,93.14,92.17,80.04,85.2,95.45,106.2,92.94,108.42,115.51,119.73,120.89,117.42,116.45,102.95,124.74,115.54,92.87,75.39,114.59,91.47,82.7,76.23,87.79,82.44,79.63,72.61,78.26,75.68,73.6,67.53,68.45,65.39,67.31,68.09,64.27,70.23,74.95,79.04,71.05,78.22,86.05,97.86,66.82,84.64,106.15,128.48,87.27,110.94,122.24,162,126.18,132.02,138.49,136.17,138.39,127.2,118.02,115.55,132.99,115.33,105.94,97.61,99.14,97.01,89.14,84.89,104.07,95.8,96.81,85.39,105.71,96.24,89.23,85.82,95.59,96.67
2025-10-19,103.07,91.88,87.45,86.45,95.48,89.29,84.81,80.26,86.36,81.44,81.65,79.46,82.92,80.44,81.36,83.21,83.44,82.22,83.95,82.69,82.21,81.16,85.48,84.59,82.4,82.24,85.04,90.89,85.46,87.67,83.44,84.18,98.62,95.47,81.83,72.45,96.78,82.79,74.39,59.6,81.46,69.96,67.72,59.35,74.04,66.19,60.01,40.84,54.34,40,27.96,15.85,24.04,21.22,19.75,16.05,11.68,22.64,44.68,65.81,40.04,68.89,73.08,84.98,60.06,78.36,100.51,120.53,86.07,99.97,113.52,124.52,120.98,118.1,99.57,92,98.66,87.5,83.01,69.91,70.96,70.4,72.18,67.85,73.92,71.17,66.02,56.65,67.18,66.5,65.62,56.86,64.25,55.07,51.46,51.29,74.12,70.12
2025-10-20,59.77,65.44,59.27,49.29,59.23,56.07,51.45,50.42,57.52,53.05,52,50.51,53.13,51.45,50.59,52.58,47.31,50.1,51.3,59.6,49.69,53.01,53.26,53.05,54.32,66.56,73.29,74.77,79.98,86.41,93.68,101.53,102.92,111.63,101.34,91.84,108.61,97.58,76.79,70.98,82.66,75.51,66.46,62.38,74.34,68.66,62.26,60.89,61.89,57.27,54.45,57.33,59.12,60.54,59.94,61.46,57.04,62,65.1,76.49,65.96,72.3,83.97,91.62,72.85,82.48,96.04,110.27,87.79,91.94,91.97,91.97,113.53,105.9,106.85,99.7,106.36,95.29,91.91,84.05,86.05,71.52,68.78,67.08,81.52,78.7,69.16,54.24,72.2,64.42,60.41,50.08,53.24,56.66,54.06,39.54,71.22,81.05
