Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-02-21,38.99,41.15,46.56,44.41,47.8,54.22,67.1,111.73,135.02,112.2,92.01,77.93,69,69,69.47,75.49,73.19,84.27,73.57,61.45,55.56,52.04,49.43,48.6,68.76,82.72
2025-02-22,40.25,41.83,42.03,41.34,39.79,40.95,47.4,52.12,52.79,60.39,53.21,47.13,40.4,52.69,61.67,66.11,90.38,108.08,106.98,105.88,91.69,91.77,94.27,83.51,64.69,70.48
2025-02-23,91.1,84.99,86.21,83.63,84.3,85.79,86.62,85,98.06,93,76.13,60.46,49.81,48.94,47.5,52.41,67.1,92.59,113.34,87.27,67.1,46.57,48.87,44.94,74.24,73.88
2025-02-24,10,11.89,9.02,4.09,3.93,5.06,31.91,48.74,52.93,50.91,50.33,45,41.88,39.99,40.02,42.63,49.99,62.67,77.75,87.21,77.2,99.91,111.96,106.48,48.4,53.44
2025-02-25,86.46,89.91,92.42,92.44,94.32,103.5,140,162.29,169.05,151.16,134.88,121.83,118.5,117.56,124.39,134.67,157.96,194.93,215.8,179.45,155.27,138.97,127.54,115.13,134.1,151.68
2025-02-26,122.99,119.82,116.94,115.98,116.56,117.27,130.01,159.93,175.19,160.22,141.37,125.76,120.53,115.33,114.71,132.9,149.75,153.16,172.57,162.82,147.38,118.44,120.94,112.46,134.29,143.69
2025-02-27,101.48,103.81,101.24,99.6,100.43,105.62,115.15,151.24,159.05,142.58,126.01,110,101.1,100.8,110,118.76,142.62,158.69,174.71,163.17,144.61,136.54,124.69,114.89,125.28,133.96
2025-02-28,115.47,110.54,109.38,106.93,112.03,112.63,123.97,148.83,161.82,145.5,127.44,110,98.34,91.5,92,101.15,124.1,147.72,156.63,158,143.96,131.31,125.54,117.21,123.83,126.18
2025-03-01,128.19,120.38,117.09,112.15,109.75,111.88,117.1,133.82,138.3,137.74,125.08,112.11,98.63,91.45,89.1,97.5,120.18,133.86,152,146.76,133.41,125.43,122.03,119.92,120.58,120.23
2025-03-02,108.67,107.54,99.32,104.84,94.23,93.98,95.89,102.6,103.11,89,68.3,49,21.37,3.13,2.85,44,74.25,99.7,136.58,117.23,89.1,65.17,52,41.87,77.66,67.38
2025-03-03,45.04,45.55,45.54,45.58,31.31,35.21,41.81,58.7,70.1,44.6,23.35,6.4,0.33,0.01,12.47,36.06,70.65,121.72,145.56,108.5,95.84,83.91,82.75,70.62,55.07,53.31
2025-03-04,65.06,65.39,65.95,60.95,52.01,50.79,51.39,65.9,62.85,61.23,25.3,13.26,4,4.04,10.11,30.07,50,74.91,64.54,42.31,29.85,25.33,25.52,20.69,42.56,36.89
2025-03-05,23.21,22.87,21.31,18.56,19.24,17.88,31.29,43.93,47.71,22,0.02,-0.07,-4.28,-3.7,0.05,3.97,13.23,60.4,60.41,55.87,35.08,33.55,31.31,31.16,24.38,21.3
2025-03-06,30.3,29.53,35.47,39.25,47.4,65.97,93.15,129.79,108.5,78.7,50.47,4.02,0.08,0.02,13.16,63.61,99.19,129.69,155.73,132.33,112.63,103.37,96.4,86,71.03,69.63
2025-03-07,84.58,86,87,85.88,90,101.3,107.2,131.37,122.23,83,65.3,31.81,12.79,8.08,37.06,90.15,110,134.83,195.47,165.8,136.11,118.55,119.11,102.42,96.09,88.04
2025-03-08,124.97,113.94,117.22,116.76,118.42,121.3,114.9,120.59,98.04,72.54,18.05,2.07,-0.34,-0.1,0.07,56.2,100.86,145.58,174.05,140.03,111.21,100,99.24,97.94,90.15,67.25
2025-03-09,95.19,94.81,94.44,96.51,98.67,101.51,100,93.01,65.4,29.27,10.1,0.03,-2.26,-2.04,0.09,17.39,90.56,112.06,134.16,136.7,130.2,121.44,110.01,103.64,76.29,49.29
