Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-03,17.72,12.2,3.01,1.27,1.27,2.33,3.01,4.32,18.37,14,3.96,3.49,2.35,1.73,2.02,1.99,2.16,2.26,2.08,2.08,1.99,1.23,0.43,-0.01,4.39,4.71
2025-03-04,-0.1,-0.11,-0.11,-0.1,0,1.05,2.22,2.64,3.12,3.66,3.84,3.66,3.74,3.97,6.39,10.46,14.61,17.25,16.98,16.98,5.54,9.27,5.1,1.43,5.48,8.72
2025-03-05,0,-0.08,-0.2,-0.21,-0.14,-0.02,1.15,2.49,2.99,2.43,1.17,0.01,-0.21,-0.01,1.12,2.15,3.17,3.23,3.26,3.17,3.21,3.53,2.93,2.23,1.56,1.87
2025-03-06,2.92,2.52,5.1,16.89,26.2,46.14,49.39,36.65,30.75,21.26,5.29,3.46,1.68,1.12,2.68,1.99,1.24,2.82,3.15,3.28,2.98,3.72,3.89,5,11.67,6.56
2025-03-07,6.4,6.7,9.86,14.12,21.32,84.2,153.03,178.03,133.02,83.12,72.07,51.06,56.17,60,60,57.97,39.47,39.65,23.61,4.53,3.22,3.34,2.99,2.31,48.59,56.72
2025-03-08,0.19,0.01,-0.01,-0.03,-0.01,-0.01,-0.02,-0.01,-0.01,0,0.58,0.01,0,0.01,0.01,-0.01,0,0.4,0.54,0.01,0,0.01,1.01,0.82,0.15,0.13
2025-03-09,1.51,2.03,2.59,3.78,4.89,5.88,6.4,11.96,38.67,50.7,54.83,50.75,49.56,55.61,157.01,100.96,141.64,249.99,218.27,154.01,129.07,121.91,112.97,80.13,75.21,110.17
2025-03-10,84.2,40,35,35,59.92,120,173.49,186.86,153.05,136.46,94.37,139.9,107.77,107.14,88.27,99.99,117.13,136.27,152.83,135.7,82.53,62.64,33.94,20,100.1,122.41
2025-03-11,35.9,31.07,28.94,25.24,28.62,48.24,124.5,144.48,148.73,128.15,101.99,93.26,102.93,102.39,97.6,106.41,126.64,153.39,178.44,150.41,109.39,130.01,124.51,121.09,101.76,124.2
2025-03-12,88.2,76.99,85.09,91.49,102.35,188.32,180.15,173.99,187.16,214.8,187.43,130,129.99,129.99,129.99,153.61,189.98,201.78,236.25,181.78,145.67,133.65,113.6,101.6,148.08,172.73
2025-03-13,108.24,98.61,92.39,91.23,95.73,130,164.39,223.71,223.7,250,223.68,223.72,230.64,237.99,227.36,198.49,205.68,239.41,249.09,195.97,123.86,135.67,98.75,71.37,172.49,225.48
2025-03-14,109.07,91.26,88.14,84.2,85.47,98.99,129.21,135.32,130,98.9,81.89,78.04,52.8,45.16,46.54,50.01,99.96,132.96,141.5,130.49,96.6,58.59,22.43,6.4,87.25,90.69
2025-03-15,0,0,-0.01,-0.02,-0.01,0,0,0.01,0.02,0,0,0,0,0,0.35,1.86,5.7,10.77,11.21,11.01,10.55,10.09,8.96,8.16,3.28,3.41
2025-03-16,0.01,1.4,1.25,1.26,5.88,7.16,8.23,8.87,9.32,8.62,6.78,0.93,0.65,0.71,1.22,7.92,9.75,20.43,27.78,23.37,12.02,11.63,11.21,10.92,8.22,9.79
2025-03-17,10.77,10.75,10.65,24.75,33.01,80.41,119.1,134.47,118.93,78.27,24.59,26,21.89,22.9,35.22,51.41,80.06,119.22,145.86,135.39,112.03,77.73,48.74,34.96,64.88,71.65
2025-03-18,31.86,23.46,39.78,45.46,72.09,111.83,119.78,108.03,79.89,39.44,8.56,0.3,0.01,1.24,1.75,2.99,1.99,4.43,6.4,3,1.01,0.53,0.79,0.01,29.36,12.5
2025-03-19,0,0,0,0,0,2.25,5.68,9.78,8.92,5.39,3.82,2.21,0.99,1.06,4.17,10.7,45,103.05,97.73,66.84,40.04,53.19,40.01,26.7,21.98,29.16
2025-03-20,12.24,19.02,16.26,20.21,29.05,94.98,115.61,115.45,107.08,90.46,104.72,130.83,104.01,62.1,50,70,126.87,172.48,224.33,175.27,110.99,112.44,101.71,73.09,93.3,118.18
2025-03-21,78.75,91.56,92.36,88.68,93.65,118.92,205.88,191.84,129.99,127.18,85.13,79.99,79.99,84.19,76.93,99.52,130,211.64,155.05,58.61,22.97,22.46,13.35,2,97.53,109.85
2025-03-22,2.03,2,1.24,1.24,1.24,1.5,1.25,1.3,0.21,0.06,-0.21,-3.47,-10.01,-9.41,-3.47,-0.1,1.23,7.66,10.26,6.39,1.51,1.26,1.26,0.01,0.62,-0.07
2025-03-23,0.91,1.06,1.01,1.03,1.23,1.27,1.5,1.83,2.2,2.24,2.3,2.31,1.92,1.69,2.21,2.83,6.29,13.45,13.88,19.51,13.43,13.16,12.92,12.82,5.54,5.9
2025-03-24,11.33,11.29,11.74,12.19,12.93,32.7,20.99,40,50.32,35,19.47,6.55,5.67,5.37,5.71,5.11,4.88,5.4,5.82,3.93,2.99,0.37,1.26,0.01,12.96,12.77
2025-03-25,-0.06,-0.06,-0.06,-0.01,0.02,1.76,2.26,4.19,6.47,6.4,10,13.04,11.97,20,20,47.1,69.36,107.88,114.98,103.28,77.65,67.41,44.52,47.56,32.32,44.21
2025-03-26,29.32,31.59,31.34,44.96,59.91,99.68,237.96,335.17,343.93,237.91,122.77,69.29,67.35,45.01,34.69,41.37,43.37,22.11,11.93,6.48,5.06,5.04,2.61,0.01,80.37,87.18
2025-03-27,-0.01,-0.01,0.01,0,0.58,1.25,1.25,3.02,3.16,3.36,4.2,3.8,3.05,2.3,3,3.72,3.81,2.46,5.39,7.01,6.4,6.4,3.62,3.4,2.97,3.77
2025-03-28,2.99,2.23,1.29,1.28,4.87,9.31,11.17,12.14,12.65,11.41,6.89,1.3,-0.01,-0.02,-0.01,0.01,0.66,1.23,1.25,0.41,0,0.01,0,-0.01,3.38,2.98
2025-03-29,0,0,0,0,-0.01,0.01,0.91,1.26,1.91,1.24,0.01,0,0,-0.02,0.73,2.59,3.03,3.39,3.9,3.82,3.84,4,4.2,4.79,1.65,1.72
2025-03-30,5.96,6.92,4.79,4.79,3.9,3.9,3.84,3.93,10.17,35,61.37,59.69,43.3,55.16,99.96,87.03,106.75,129.77,167.96,158.12,86.42,91.66,71.04,34.99,57.9,84.52
2025-03-31,84.19,82.08,43,41.55,59.99,132.29,167.91,200,268.98,178.74,144.82,183.4,128.16,101.85,135.35,101.23,123.66,132.52,110.89,107.59,100.61,78.25,110.09,61.05,119.93,143.1
2025-04-01,35,37.22,35.03,34.99,30,34.88,32.91,38.52,44.91,42.9,43.08,31.06,9.57,8.44,6.31,11.12,13.51,20,13.02,2.6,1.92,0.08,-0.02,-0.36,21.95,20.54
2025-04-02,-1.93,-2.32,-2.43,-2.06,-1.96,-0.83,-0.02,0.16,1.57,2.09,2.89,1.17,-0.04,-0.36,-0.3,-0.04,2.26,7.13,3.43,3.57,3.17,3.19,2.78,2.05,0.97,1.95
2025-04-03,1.44,0.15,0.01,-0.01,-0.01,0,0.45,0.72,0.05,-0.02,-0.01,-1.05,-2.93,-6.01,-4.04,-2.53,-2.39,-2.97,-2.12,-2.02,-2.03,-2.42,-2.43,-1.78,-1.33,-2.17
2025-04-04,-3.01,-2.46,-5,-5,-4.54,-2.46,-1.4,-0.56,-0.2,-0.74,-0.21,-0.11,-0.88,-1,-1.05,-0.21,0,0.13,2.28,2.88,3.01,3,2.83,3.01,0.07,0.07
2025-04-05,-0.01,0,0.01,1.51,2.76,4.68,6.7,8.71,12.47,6.46,3.76,1.77,-0.02,-0.02,-0.01,0.04,3.5,14.78,56.5,76.81,55.6,64.32,59.69,38.99,17.46,14.67
2025-04-06,66.09,51.66,54.31,34.92,29.89,37.37,39.97,86.04,59.98,40,42.81,48.24,44.97,29.88,19.99,19.99,14.2,31.06,81.17,126.39,78.78,80,69.91,24.94,50.52,46.56
2025-04-07,6.19,6.85,7.1,7.62,9.27,35.2,49.97,182.83,152.73,107.84,60.87,50.74,40.06,18.33,36.81,49.27,52.97,98.98,127.35,168.18,164.67,134.63,117.69,60.88,72.79,80.34
2025-04-08,84.26,66.08,67.85,68.48,66.42,111.75,140.85,181.55,136.78,64.88,38.94,16.43,12.02,8.22,10.63,11.64,5.87,3.44,2.73,2.19,1.27,1.04,-0.03,-0.1,45.97,26.15
2025-04-09,-0.02,-0.01,0,0,0,0,-0.01,0.1,0.73,1.24,2.86,3.49,0.2,-0.01,0,0.01,1.23,2.41,2.82,1.26,1.26,1.86,2.97,2.25,1.03,1.35
2025-04-10,4.19,5.23,7.78,8.01,11.2,43.78,129.99,180.62,140.8,126.05,80,59.5,44.94,19.96,3.5,7.08,8.68,10.15,10.19,10.1,9.14,8.87,7.95,6.15,39.33,43.41
2025-04-11,5.26,4.69,4.75,4.4,4.89,8.2,13.67,45.16,48.46,41.55,30.58,29.99,18.16,10.07,9.09,12.21,30.01,75.95,129.99,182.95,176.85,140.08,73.49,9.86,46.26,51.58
2025-04-12,8.79,8.41,6.82,6.83,6.94,6.79,5.67,6.65,2.4,2.57,2.35,0,-0.21,-0.2,-0.01,0,1.99,4.69,4.5,4.54,4.8,4.62,4.28,3.49,4.03,1.89
2025-04-13,3.83,3.01,2.99,3,2.99,2.87,3.01,3.82,6.13,5.5,2.64,0.13,-1.37,-2.7,-2.07,-0.2,2.46,5.87,3.91,3,2.05,1.74,1.23,0,2.24,1.94
2025-04-14,1.68,1.25,0.91,1.25,1.5,2.37,2.95,4.4,8.91,4.03,3.67,3.57,3.07,2.91,2.32,2.26,2.36,2.32,7.79,12.89,13.09,6.65,3.5,2.32,4.08,4.68
2025-04-15,2.56,2.37,2.35,2.74,2.91,6.78,30.01,43.3,33.04,8.98,10.34,5,2.94,3.14,4.04,6.68,7.22,37.6,108.15,138.04,69.16,25.08,7.62,2.97,23.46,30.43
2025-04-16,2.73,2.36,2.24,2.37,2.8,3.53,4.89,5.96,7.6,43.8,21.26,9.51,8.43,8.24,9.99,24.73,23.71,52.76,43.53,13.06,4.24,3.81,3.5,3.2,12.84,22.22
2025-04-17,3.32,3.55,4.07,4.88,11.07,89.68,126.2,173.2,129.82,118.98,116.9,73.5,65.23,86.29,112.24,64.41,86.51,116.9,169.81,190,80.15,56.01,14.62,3.23,79.19,110.88
2025-04-18,7.45,4.2,3.77,5.2,6.75,4.66,5.12,6.51,12.89,8.36,8.38,7.53,7.21,7.14,7.72,8.33,11.2,24.23,60,79.95,92.25,103.43,95.9,48.33,26.1,20.25
2025-04-19,56.09,19.91,9.74,11.83,16.33,18.12,32.62,55.05,60.08,54.25,44.98,61.15,55.06,20.01,20.01,20.08,61.03,111.54,118.98,130.74,119.98,114.33,9.98,3.99,51.08,63.16
2025-04-20,4.01,3.87,3.72,3.9,3.96,4.87,6.76,19.74,31.66,19.93,6.16,3.99,3.6,3.66,4.01,6.39,22.14,35.16,45.13,41.55,18.86,12.29,8.45,7.37,13.38,18.62
2025-04-21,14.3,8.39,7.67,7.56,7,7.11,41.32,90.01,80.61,49.92,28.67,27.36,22.85,26.15,32.63,55.04,55.01,107.27,141.03,148.96,95.34,86.94,46.64,35,50.95,64.63
2025-04-22,32.62,31.06,32.62,38.28,55,128.32,233.54,269.43,300.09,300.03,300,300.03,243.97,173.24,158.21,155.96,198.91,249.99,280,243.99,275.17,157.28,126.21,109.35,183.05,242.04
