Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,1.15,0.56,0.47,0.3,0.04,0,0,-0.01,-0.08,-0.06,-0.17,-0.18,-0.02,-0.01,-0.02,-0.01,-0.49,-0.41,-0.36,-0.32,-0.4,-0.1,-0.07,0,0.13,0.13,0.93,1.57,1.65,3.34,8.14,13.67,15.41,16.38,17.99,18.33,19.34,19.94,21.71,22.81,25.55,25.6,25.43,25.26,25.08,25.03,24.99,24.28,24.09,23,20.72,19.89,20.63,19.89,18.28,19.16,17.73,19.6,21.54,24.57,23.92,25.78,26.83,27.38,27.15,28.27,34.38,41.99,36,35.53,31.39,31.25,32.6,31.91,30.42,27.3,32,31.03,29.61,29.47,31.23,28.84,26.63,25.29,25.28,23.59,21.42,16.75,5,2.27,1.75,1.26,2.17,1.68,1.24,1.01,15.22,25.34
2025-10-12,2.73,2.26,1.77,1.47,1.2,0.95,0.96,0.65,1.02,0.91,0.38,0.14,0.16,0.05,0,-0.02,0.01,0,0,-0.01,-0.17,-0.22,-0.05,-0.02,-0.18,-0.28,-0.07,0,0,0.01,1.25,1.59,1.58,2.26,2.26,2.3,2.13,2.17,2.08,1.61,2.26,2.17,1.95,1.28,2.26,2.26,2.26,2.26,2.26,2.26,2.26,3.05,3.06,3.07,3.09,3.1,3.08,3.07,3.04,10.01,2.93,2.95,10.01,19.93,20.38,25.35,24.64,24.07,25.1,26.39,29.64,29,33.8,35.32,36.27,37.05,31.34,30.91,29.53,30.34,29.46,29.16,29.57,23.05,28.66,28,22.27,22.66,22.02,21.09,22.12,22.91,21.83,22.7,22.85,22.43,10.28,12.07
2025-10-13,22.27,24.77,24.59,20.52,19.26,19.18,19.15,19.14,19.11,18.92,19.2,19.19,18.13,18.34,18.22,18.27,24.76,25.8,34.1,34.35,32.42,35.92,37.55,41.06,55,76.32,99.45,148.48,127.1,171.33,184.92,189.99,199.97,188.03,153.24,119.19,163.9,126.94,115.2,92.63,114.34,105.11,96.75,88.99,104.82,91.46,85.32,81.7,87.61,81.33,78.61,75.93,82.57,80.3,76.77,74.74,72.3,76.94,86.46,92.83,75.92,85.34,94.7,104.96,79.85,91.74,102.46,129.77,96.71,118.84,168.05,184.11,161.44,198.94,203,211.05,182.02,189.99,188.78,176.7,166.36,159.75,128.47,115.6,139.73,111.47,104.73,101.04,116.28,112.19,103.26,96.05,107.86,96.25,94.29,92.5,96.05,119.55
2025-10-14,103.2,104.37,96.97,92.89,98.39,95,93.58,90.51,93.7,90.69,89.98,88.28,91.2,90.27,90.58,93.72,89.09,90.45,91.96,96.95,97,105.78,105.32,119.93,103.54,145.8,165.53,164.48,176.04,197.88,213.04,241.47,235.88,228.66,220.75,214.36,219.9,199.96,187.47,177.3,246.79,206.07,187.06,167.28,159.97,157.54,151.59,146.96,151.38,147.8,146.05,139.64,132.93,131.16,133.14,130.43,119.97,119.99,132.75,142.6,123.23,148.4,146.96,168.05,161.34,165.32,178.71,237.36,186.42,200.03,243.5,385.77,280.56,369.3,484.5,518.28,485.72,436.65,369.87,298.17,322.53,228.3,177.99,149.4,177.05,158.01,146.47,122.66,146.2,128.37,116.11,102.53,112.88,104.82,97.18,93.84,170.99,215.07
2025-10-15,74.5,64.99,55,49.25,82.99,69.99,63.38,60,64.72,62.54,61.81,61.18,60,60,60.89,61.91,59.99,61.65,66.97,85.07,69.4,90.8,102.09,106.58,104.72,119.42,155.79,188.01,202.1,239.39,270.81,280.02,306.99,269.41,230.88,198.64,230.81,196.43,145.79,131.75,183.04,138.75,128.37,109.29,137.52,119.95,109.03,103.4,121.67,113.82,107.44,100.61,116.23,109.99,104.45,98.2,106.08,106.98,112.44,119.04,99.84,101.82,115.54,138.19,93.2,106.67,135.32,161.3,94.16,119.93,149.88,144.4,120,131.53,124.28,104.99,104.99,90.88,83.5,70.3,84.71,90.92,75.72,60.93,89.45,70,59.52,50.99,50.43,47.24,43.3,37.68,42.38,38.47,36.93,35.99,109.15,132.24
2025-10-16,41.79,68.89,66.76,56.85,64.9,59.99,52,51.99,45,44.99,36.81,34.26,35.72,34.25,34.25,28.18,34.68,35.91,36.41,37.04,36.78,47.33,49.88,57.99,44.17,54.65,70.86,93.08,73.26,91.87,97.06,100.81,115.78,116.43,102.49,85.19,112.46,103.64,83.86,72.77,93.19,72.85,62.45,59.73,76.97,65.01,64.2,58.95,50.15,51.05,49.69,50.25,50.06,50.81,50.86,51,50.24,50.4,50.6,51.52,52.29,54.65,59.99,70.68,51.14,62.76,73.63,92.38,65.17,96.52,113.14,126.39,98.99,109.99,116.98,125.42,118.46,124.13,124.65,115.52,122.69,105.87,107.44,78.05,99.91,76.86,65.98,61.17,67.02,67.88,70.98,60.9,67.68,62.37,60,54.5,70.35,79.28
2025-10-17,29.84,29.73,29.66,29.6,29.46,29.66,29.64,29.8,29.44,29.67,29.84,29.89,29.96,30.11,31.74,34.72,30.67,33.11,37.42,40.24,45.94,61.27,88.21,120.64,75.84,103.71,137.07,165.25,136.75,144.25,167.29,179.29,182.34,176.93,161.82,133.98,165.39,137.53,116.01,101.66,131.86,123.25,109.8,98.86,117.82,104.57,97.28,82.87,115.12,100.95,95.02,80.29,101.28,99.09,98.33,97.61,89.46,95.41,97.53,108.5,73.5,94,103.18,111.36,87.55,96.91,102.15,120.85,96.9,106.95,124.25,143.62,119.92,124.41,124.43,130.44,111.53,102.39,94.2,89.29,90.87,66.47,63.29,60.04,70.78,70.59,68.66,64.06,74.08,72.16,66.08,62.71,73.59,62,59.99,57.75,88.66,112.05
2025-10-18,78.83,64.54,59.49,57.51,66.23,61.47,57.74,54.78,59.6,55.84,54.9,54.35,54.75,53.04,50.15,47.17,48.91,47,46.99,46.52,44.99,45,45,45,45,46.97,46.99,46.99,46.12,47,47.32,51.53,59.99,67.86,74.26,72.81,64.01,65,65.33,56.52,49.46,47.32,45.21,42.2,46.62,46.35,45.88,40.58,41.1,40.35,35.85,33.53,35.31,34.27,33.2,32.49,33.26,34.27,35.66,37.5,35.74,40.43,41.39,47,49.14,55.97,64,81.92,60.55,68.99,78.51,93.94,83.54,89.18,88.27,81.29,93.11,78.89,66.31,59.57,76.08,60.01,55.25,52.75,54.2,53.14,47,44.69,45.77,45,43.69,42.71,40.52,40.13,39.83,39.23,53.45,55.71
2025-10-19,40.14,37.59,34.26,34.07,36.04,34.99,34.24,34,37.29,35.79,34.99,34.7,32.45,32,31,30.85,28.8,29.8,30.41,31.13,27.16,29.09,30.82,31.12,31.44,31.49,32.43,33.31,33.79,34.28,37.27,38.8,39.24,39.42,38.01,34.46,41.51,38.78,33.82,30.97,35.9,35.17,34.69,32.54,36.49,34.14,31.51,24.32,29.03,23.33,15.21,12.7,15.83,14.15,13.52,11.49,8.16,15.38,26.41,33.2,27.05,34.61,35.79,37.74,32.06,36.65,44.99,49.8,47.62,51.37,55,67.33,64.99,66.56,57.95,53.7,59.54,49.1,44.62,38.32,37.74,37.63,38.12,36.89,38.96,37.83,35.96,32.58,35.74,35.16,34.73,31.53,34.66,31.19,29.91,29.24,34.97,36.13
2025-10-20,28.6,30,29.96,30,29.09,29.02,32.43,34.25,28.69,30.97,34,35.13,29.36,32,34.24,34.86,28.16,32.55,35.63,40.14,39.12,43.07,45.49,52.03,54.53,69.19,79.35,81.15,86.89,96.74,107.64,120.27,115.46,111.59,109.03,100.01,106.88,98.12,78.61,72.33,69.36,68.01,64.77,60.85,64.08,61.58,60.16,59.22,59.98,54.95,52.13,54.84,57.36,58.49,57.76,57.43,56.57,60.07,63.04,65.74,66.5,71.81,73.88,74.39,72.6,73.25,76.66,79.86,75.36,77.96,81.06,81.86,82.98,82.58,82.07,79.53,74.69,68.19,60.79,54.5,50.14,46.29,43.67,38,44.75,42.99,37.61,33.14,39.56,34.77,30.18,28.39,30.07,27,25.66,19.82,58.08,72.69
