2025-01-24,17.85,17.49,17.42,17.38,17.27,18.37,19.82,23.13,24.69,24.19,23.39,22.25,22.37,23.74,23.21,22.36,22.88,19.51,18.11,16.39,15.6,12.7,5.79,3.71,18.73,21.92
2025-01-25,2.8,2.32,1.51,1.31,1.29,1.1,1.49,2.22,2.79,3.07,2.91,2.74,2.95,2.61,2.6,2.36,2.3,2.02,2.27,2.09,2,1.76,1.53,0.52,2.11,2.56
2025-01-26,1.46,1.38,1.52,1.59,2.05,2.27,2.16,2.37,2.37,2.22,2.78,3.24,4.04,4.64,5.04,5.06,5.05,5.04,5.02,4.99,5,4.96,4.64,5,3.5,4.12
